URL,Status
https://www.nytimes.com/sitemap/1872/07/,200
https://www.nytimes.com/sitemap/1872/05/,200
https://www.nytimes.com/sitemap/1872/09/,200
https://www.nytimes.com/sitemap/1872/10/,200
https://www.nytimes.com/sitemap/1872/02/,200
https://www.nytimes.com/sitemap/1872/12/,200
https://www.nytimes.com/sitemap/1967/06/,200
https://www.nytimes.com/sitemap/1967/04/,200
https://www.nytimes.com/sitemap/1967/08/,200
https://www.nytimes.com/sitemap/1967/12/,200
https://www.nytimes.com/sitemap/1967/02/,200
https://www.nytimes.com/sitemap/1967/10/,200
https://www.nytimes.com/sitemap/1967/05/,200
https://www.nytimes.com/sitemap/1967/03/,200
https://www.nytimes.com/sitemap/1967/09/,200
https://www.nytimes.com/sitemap/1967/07/,200
https://www.nytimes.com/sitemap/1967/01/,200
https://www.nytimes.com/sitemap/1967/11/,200
https://www.nytimes.com/2022/12/11/nyregion/new-york-subway-fare-mta.html,200
https://www.nytimes.com/2023/06/28/nyregion/congestion-pricing-nyc.html,200
https://www.nytimes.com/sitemap/1916/10/,200
https://www.nytimes.com/sitemap/1916/02/,200
https://www.nytimes.com/sitemap/1916/12/,200
https://www.nytimes.com/sitemap/1916/04/,200
https://www.nytimes.com/issue/todaysheadlines/2023/10/03/todays-headlines,200
https://www.nytimes.com/2023/10/05/business/tiktok-shop-indonesia-ecommerce-ban.html,200
https://www.nytimes.com/issue/todaysinyt/2023/10/05/todays-new-york-times-international-edition,200
https://www.nytimes.com/2023/10/02/nyregion/arthur-engoron-fraud-trial-trump.html,200
https://www.nytimes.com/2023/10/03/books/review/patrick-stewart-making-it-so.html,200
https://www.nytimes.com/issue/magazine/2020/02/06/the-2920-issue,200
https://www.nytimes.com/issue/magazine/2018/09/06/the-9918-issue,200
https://www.nytimes.com/issue/magazine/2018/10/08/the-100718-issue,200
http://www.nytimes.com/indexes/2013/03/03/magazine/index.html,301
https://www.nytimes.com/issue/magazine/2018/02/01/12818-issue,200
https://www.nytimes.com/issue/magazine/2017/03/03/magazine-index-20170305,200
https://www.nytimes.com/issue/magazine/2023/05/26/the-52823-issue,200
https://www.nytimes.com/issue/magazine/2021/06/04/the-6621-issue,200
http://www.nytimes.com/indexes/2013/06/16/magazine/index.html,301
https://www.nytimes.com/issue/magazine/2022/10/28/the-103022-issue,200
https://www.nytimes.com/issue/magazine/2019/10/11/the-101319-issue,200
https://www.nytimes.com/issue/magazine/2019/12/24/the-122919-issue,200
https://www.nytimes.com/issue/magazine/2018/03/30/3418-issue,200
https://www.nytimes.com/2023/10/05/movies/the-royal-hotel-review.html,200
https://www.nytimes.com/2023/10/02/style/eye-contact-dating-intimacy-non-monogamous.html,200
https://www.nytimes.com/2023/10/04/arts/television/snl-return-pete-davidson.html,200
https://www.nytimes.com/issue/magazine/2022/03/25/the-32722-issue,200
https://www.nytimes.com/2023/10/01/us/politics/trump-campaign-iowa.html,200
https://www.nytimes.com/issue/magazine/2023/05/12/the-51423-issue,200
https://www.nytimes.com/2023/10/03/opinion/life-expectancy-college-degree.html,200
https://www.nytimes.com/2023/10/03/business/media/elemental-pixar-box-office.html,200
http://www.nytimes.com/indexes/2014/10/26/magazine/index.html,301
https://www.nytimes.com/2023/10/03/style/valentino-sacai-paris-fashion-week.html,200
https://www.nytimes.com/issue/magazine/2017/12/01/120317-issue,200
https://www.nytimes.com/issue/magazine/2017/05/19/magazine-index-20170521,200
https://www.nytimes.com/issue/magazine/2022/08/05/the-8722-issue,200
http://www.nytimes.com/indexes/2016/12/11/magazine/index.html,301
http://www.nytimes.com/indexes/2013/12/08/magazine/index.html,301
http://www.nytimes.com/issue/magazine/2017/01/15/magazine-index,301
https://www.nytimes.com/2023/10/04/business/liu-yiqian-sothebys-china-art-modigliani.html,200
http://www.nytimes.com/indexes/2013/04/07/magazine/index.html,301
https://www.nytimes.com/2023/10/04/business/wendys-mcdonalds-burgers-lawsuit.html,200
https://www.nytimes.com/issue/magazine/2020/05/29/the-53120-issue,200
https://www.nytimes.com/2023/10/02/video/russia-nuclear-missile.html,200
https://www.nytimes.com/2023/10/03/arts/spooky-podcasts-halloween.html,200
https://www.nytimes.com/2023/10/05/briefing/biden-border-wall-jon-fosse-nobel.html,200
https://www.nytimes.com/2023/10/01/world/canada/bear-attack-banff-national-park-canada.html,200
https://www.nytimes.com/2023/10/04/world/europe/barbie-russia-hollywood-ukraine-war.html,200
https://www.nytimes.com/2023/10/03/briefing/mccarthy-ousted-ftx-trial-bangkok-shooting.html,200
http://www.nytimes.com/indexes/2014/07/27/magazine/index.html,301
https://www.nytimes.com/2023/10/02/business/dealbook/bankman-fried-ftx-trial.html,200
https://www.nytimes.com/2023/10/03/learning/word-of-the-day-curt.html,200
https://www.nytimes.com/2023/10/03/opinion/teenage-twins-coming-of-age.html,200
https://www.nytimes.com/2023/10/05/arts/television/october-streaming-movies-tv-shows.html,200
https://www.nytimes.com/issue/magazine/2017/12/26/122417-issue,200
https://www.nytimes.com/sitemap/1960/12/,200
https://www.nytimes.com/sitemap/1960/02/,200
https://www.nytimes.com/sitemap/1960/10/,200
https://www.nytimes.com/by/zolan-kanno-youngs,200
https://www.nytimes.com/2023/08/04/books/review/ann-patchett-on-summer-love-and-her-new-novel.html,200
https://www.nytimes.com/2023/09/08/books/review/stephen-king-mystery-books-holly.html,200
https://www.nytimes.com/2023/07/21/books/review/colson-whitehead-on-crook-manifesto-and-harlem-in-the-70s.html,200
https://www.nytimes.com/2023/09/22/books/review/zadie-smith-drops-in-drew-barrymore-is-eased-out.html,200
https://www.nytimes.com/2023/09/15/books/review/elon-musk-and-naomi-klein-are-complicated.html,200
https://www.nytimes.com/2023/07/28/books/review/why-is-it-so-darn-hot.html,200
https://www.nytimes.com/2023/08/11/books/review/swallowed-by-a-whale-and-other-august-books.html,200
https://www.nytimes.com/2022/10/07/world/americas/venezuelan-migrants-us-border.html?action=click&pgtype=Article&state=default&module=styln-darien-gap&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,200
https://www.nytimes.com/2023/08/18/us/politics/illegal-border-crossings.html,200
https://www.nytimes.com/by/miriam-jordan,200
https://www.nytimes.com/by/eileen-sullivan,200
https://www.nytimes.com/2023/08/18/books/review/amor-towles-sees-dead-people.html,200
http://www.nytimes.com/ref/books/books-podcast-archive.html,301
https://www.nytimes.com/sitemap/1966/02/,200
https://www.nytimes.com/sitemap/1966/04/,200
https://www.nytimes.com/sitemap/1966/06/,200
https://www.nytimes.com/sitemap/1966/08/,200
https://www.nytimes.com/sitemap/1966/10/,200
https://www.nytimes.com/sitemap/1966/12/,200
https://www.nytimes.com/sitemap/1966/03/,200
https://www.nytimes.com/sitemap/1966/05/,200
https://www.nytimes.com/sitemap/1966/07/,200
https://www.nytimes.com/sitemap/1966/09/,200
https://www.nytimes.com/sitemap/1966/01/,200
https://www.nytimes.com/sitemap/1966/11/,200
https://www.nytimes.com/sitemap/1912/03/,200
https://www.nytimes.com/sitemap/1912/05/,200
https://www.nytimes.com/sitemap/1912/07/,200
https://www.nytimes.com/sitemap/1912/09/,200
https://www.nytimes.com/sitemap/1912/11/,200
https://www.nytimes.com/sitemap/1912/01/,200
https://www.nytimes.com/sitemap/1912/04/,200
https://www.nytimes.com/sitemap/1912/06/,200
https://www.nytimes.com/sitemap/1912/08/,200
https://www.nytimes.com/sitemap/1912/10/,200
https://www.nytimes.com/sitemap/1912/02/,200
https://www.nytimes.com/sitemap/1912/12/,200
https://www.nytimes.com/zh-hant/privacy/your-privacy-choices,200
https://www.nytimes.com/privacy/california-notice,301
https://www.nytimes.com/data-subject-request,200
https://www.nytimes.com/zh-hans/privacy/your-privacy-choices,200
https://www.nytimes.com/privacy/third-party,200
https://www.nytimes.com/es/privacy/your-privacy-choices,200
https://www.nytimes.com/privacy,200
https://www.nytimes.com/sitemap/1887/09/,200
https://www.nytimes.com/sitemap/1887/10/,200
https://www.nytimes.com/video/science/space/100000008819991/california-lights-sacramento.html?action=click&module=video-series-bar&region=header&pgtype=Article&playlistId=video%2Fscience,200
https://www.nytimes.com/video/science/100000008981841/july-supermoon-buck-moon.html?action=click&module=video-series-bar&region=header&pgtype=Article&playlistId=video%2Fscience,200
